gkz,Männer,Frauen,diff,class,text
70314,35387.72,29698.81,5688.91,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.688,91 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70315,35713.11,31076.72,4636.389999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.636,39 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70317,34196.57,24909.2,9287.369999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 9.287,37 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70318,38874.74,30364.79,8509.949999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.509,95 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70319,37020.32,30246.11,6774.209999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.774,21 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70320,37045.26,30676.05,6369.210000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.369,21 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70322,38560.59,33381.23,5179.359999999993,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.179,36 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70323,35912.71,28549.61,7363.0999999999985,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.363,10 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70325,39914.35,32552.61,7361.739999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.361,74 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70326,32522.53,28139.18,4383.3499999999985,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.383,35 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70328,35459.67,29125.98,6333.689999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.333,69 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70329,39957.76,33572.05,6385.709999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.385,71 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70331,38806.67,31856.33,6950.3399999999965,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.950,34 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70332,38102.07,32973.05,5129.019999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.129,02 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70333,34239.59,29427.57,4812.019999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.812,02 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70334,33428.08,27180.87,6247.210000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.247,21 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70335,36498.04,27327.65,9170.39,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 9.170,39 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70336,35502.42,29702.03,5800.389999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.800,39 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70337,37410.65,30372.8,7037.850000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.037,85 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70338,36908.11,34569.81,2338.300000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.338,30 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70339,35844.34,29420.33,6424.009999999995,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.424,01 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70340,35174.2,29530.97,5643.229999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.643,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70342,34125.7,29528.4,4597.299999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.597,30 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70343,36247.49,31085.06,5162.429999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.162,43 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70344,33365.74,27532.95,5832.789999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.832,79 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70345,39401.72,31418.94,7982.7800000000025,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.982,78 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70346,34205.62,29582.36,4623.260000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.623,26 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70347,34167.12,27472.56,6694.560000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.694,56 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70348,32936.04,30300.47,2635.5699999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 2.635,57 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70349,34082.52,28115.43,5967.0899999999965,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.967,09 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70350,35304.57,27783.93,7520.639999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.520,64 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70351,31521.69,27148.86,4372.829999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.372,83 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70352,34744.43,28951.68,5792.75,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.792,75 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70353,43559.22,36859.16,6700.059999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.700,06 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70354,33770.48,29788.76,3981.720000000005,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.981,72 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70355,34814.09,29142.24,5671.849999999995,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.671,85 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70356,36351.2,29821.87,6529.329999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.529,33 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70357,33020.2,28307.14,4713.059999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.713,06 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70358,38120.01,32031.32,6088.690000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.088,69 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70359,38736.34,31026.01,7710.329999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.710,33 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70360,38376.67,29579.63,8797.039999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.797,04 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70361,40242.36,33664.99,6577.370000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.577,37 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70362,33613.1,25597.69,8015.41,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.015,41 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70364,35920.7,30420.05,5500.649999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.500,65 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70365,36709.66,30171.29,6538.370000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.538,37 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70366,39262.95,28418.95,10843.999999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>10.844,00 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
70367,37420.23,29725.91,7694.320000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.694,32 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
